STATE,Date,Home Value,Structure Cost,Land Value,Land Share (Pct),Home Price Index,Land Price Index
KY,2008Q2,154983.5363,147234.3595,7749.176813,0.05,1.430221637,0.794866865
KY,2008Q3,154985.427,147236.1556,7749.271349,0.05,1.430239085,0.537870645
KY,2008Q4,154968.2503,147219.8378,7748.412514,0.05,1.430080574,0.421926605
KY,2009Q1,155045.9083,147293.6128,7752.295413,0.05,1.430797219,0.402236425
KY,2009Q2,155208.7116,146915.0143,8293.697365,0.053435772,1.432299603,0.430351013
KY,2009Q3,155412.1778,146286.2415,9125.936359,0.058720858,1.434177234,0.473542233
KY,2009Q4,155608.3215,145974.7692,9633.552336,0.061908979,1.43598729,0.499858135
KY,2010Q1,155760.0995,146409.3177,9350.781883,0.06003323,1.437387931,0.484854568
KY,2010Q2,155862.6936,147500.097,8362.596522,0.053653612,1.438334691,0.433636685
KY,2010Q3,155918.509,148122.5836,7795.925452,0.05,1.438849768,0.358606917
KY,2010Q4,155898.0382,148103.1363,7794.90191,0.05,1.438660858,0.28095833
KY,2011Q1,155820.9938,148029.9441,7791.04969,0.05,1.437949876,0.219719129
KY,2011Q2,155900.8147,148105.7739,7795.040733,0.05,1.43868648,0.17906824
KY,2011Q3,156325.4635,148509.1903,7816.273175,0.05,1.442605232,0.156552982
KY,2011Q4,157136.2427,149279.4305,7856.812134,0.05,1.450087277,0.147267389
KY,2012Q1,158296.843,150382.0009,7914.842152,0.05,1.460797549,0.147692234
KY,2012Q2,159649.5278,151409.7009,8239.826912,0.051611972,1.473280417,0.153791475
KY,2012Q3,161100.8023,152354.4509,8746.351431,0.054291172,1.486673092,0.163292014
KY,2012Q4,162699.6726,153244.7971,9454.875486,0.058112443,1.501427814,0.176582978
KY,2013Q1,164438.6922,154105.6854,10333.00674,0.06283805,1.517475863,0.193066634
KY,2013Q2,166271.7494,154947.6875,11324.0619,0.068105748,1.534391712,0.211690047
KY,2013Q3,168105.0498,155777.6275,12327.42227,0.07333166,1.551309805,0.230575418
KY,2013Q4,169866.1311,156602.1897,13263.94136,0.078084673,1.567561445,0.248241811
KY,2014Q1,171670.1876,159458.7605,12211.42708,0.071133068,1.584209669,0.228657171
KY,2014Q2,173632.2443,159519.8444,14112.39989,0.08127753,1.602315953,0.264422969
KY,2014Q3,175761.518,162804.5144,12957.00356,0.073719229,1.621965352,0.242901567
KY,2014Q4,178059.7387,166005.6324,12054.10631,0.067696979,1.64317383,0.226079145
KY,2015Q1,180475.7685,166061.8953,14413.87323,0.079865975,1.665469477,0.270510069
KY,2015Q2,182939.1349,164359.769,18579.36594,0.101560368,1.688201955,0.348964548
KY,2015Q3,185454.557,165139.1927,20315.36428,0.109543624,1.711414815,0.381878729
KY,2015Q4,188014.2664,166587.3527,21426.91367,0.113964297,1.735036367,0.403102544
KY,2016Q1,190531.8409,168133.7331,22398.10781,0.11755572,1.75826909,0.421723312
LA,1975Q1,23110.82209,21955.28099,1155.541105,0.05,0.210296826,9.81E-06
LA,1975Q2,23793.08574,22603.43146,1189.654287,0.05,0.216505082,1.38E-05
LA,1975Q3,24457.65063,23234.7681,1222.882532,0.05,0.222552287,1.94E-05
LA,1975Q4,25165.34138,23907.07431,1258.267069,0.05,0.228991916,2.71E-05
LA,1976Q1,25903.17397,24608.01527,1295.158698,0.05,0.23570582,3.63E-05
LA,1976Q2,26636.53731,25304.71044,1331.826865,0.05,0.242379057,4.60E-05
LA,1976Q3,27387.56712,26018.18877,1369.378356,0.05,0.249213049,5.67E-05
LA,1976Q4,28204.22654,26794.01521,1410.211327,0.05,0.256644238,7.11E-05
LA,1977Q1,29085.71029,27631.42477,1454.285514,0.05,0.264665296,9.17E-05
LA,1977Q2,30077.79718,28573.90732,1503.889859,0.05,0.273692786,0.00012381
LA,1977Q3,31248.9389,29686.49196,1562.446945,0.05,0.284349585,0.000178622
LA,1977Q4,32703.24558,31068.0833,1635.162279,0.05,0.297583043,0.000283034
LA,1978Q1,34392.7259,32673.08961,1719.636295,0.05,0.312956462,0.000473117
LA,1978Q2,36261.46298,34448.38983,1813.073149,0.05,0.329961027,0.000807703
LA,1978Q3,38331.09306,36414.53841,1916.554653,0.05,0.348793617,0.001407922
LA,1978Q4,40547.05148,38519.6989,2027.352574,0.05,0.368957721,0.002446925
LA,1979Q1,42806.67816,40343.66091,2463.017247,0.057538154,0.389519184,0.004105092
LA,1979Q2,44944.67511,41298.79666,3645.878448,0.081119252,0.408973878,0.00609317
LA,1979Q3,46856.5869,42274.55845,4582.028444,0.097788353,0.426371311,0.007682669
LA,1979Q4,48508.56367,43246.35432,5262.209355,0.108480008,0.441403467,0.008854136
LA,1980Q1,49937.25427,44198.70364,5738.550631,0.114915221,0.454403831,0.009692986
LA,1980Q2,51225.49,45142.90923,6082.580766,0.11874129,0.466126126,0.010311384
LA,1980Q3,52520.57808,46102.96322,6417.614853,0.122192388,0.477910775,0.010918596
LA,1980Q4,53894.40245,47101.89995,6792.502504,0.126033543,0.490411884,0.011597887
LA,1981Q1,55358.59346,48159.09294,7199.500516,0.130052085,0.503735283,0.012340296
LA,1981Q2,56841.51286,49263.5827,7577.930159,0.133316827,0.517229102,0.013033427
LA,1981Q3,58288.98093,50405.37869,7883.602234,0.135250301,0.530400332,0.013603254
LA,1981Q4,59618.49963,51572.25307,8046.246568,0.134962245,0.542498281,0.013926288
LA,1982Q1,60780.50892,52751.10417,8029.404746,0.132104928,0.55307198,0.013946757
LA,1982Q2,61769.2217,53882.32215,7886.899551,0.127683324,0.562068768,0.013730694
LA,1982Q3,62591.28796,54919.67384,7671.614119,0.122566804,0.569549156,0.013379641
LA,1982Q4,63292.3427,55811.43527,7480.907429,0.11819609,0.575928401,0.013063779
LA,1983Q1,63918.15233,56506.61669,7411.535645,0.115953534,0.581622953,0.012936013
LA,1983Q2,64469.59133,57028.44861,7441.142722,0.115420969,0.586640769,0.012999284
LA,1983Q3,64935.78606,57377.4625,7558.323562,0.11639689,0.590882906,0.013216901
LA,1983Q4,65330.59216,57563.7624,7766.829754,0.118885035,0.594475443,0.013596068
LA,1984Q1,65632.0539,57607.99971,8024.054198,0.122258161,0.597218593,0.014065194
LA,1984Q2,65819.41718,57562.91224,8256.504936,0.125441781,0.598923504,0.014490208
LA,1984Q3,65879.68744,57495.47752,8384.209917,0.127265478,0.599471933,0.014732624
